id,user_name,post_message,timestamp_post,num_like_post,num_comment_post,num_share_post,label
55,-2679386353540091904,"NƯỚC ĐƯỜNG GỪNG GIÚP VẠCH MẶT Covid-19 ! Mình đọc bài này cách đây vài tuần và đã áp dụng suốt từ hôm đó, giờ nghĩ ra là nên chia sẻ với mọi người cùng thử làm theo. Đây là bài viết của một Việt kiều Mỹ làm việc liên quan đến lĩnh vực Y khoa ! Nghe phân tích chuyên môn thì rất có lý (nhưng cũng rất muốn được nghe phản biện của những người am hiểu) và nước đường gừng cũng tốt cho hệ hô hấp nên cứ pha uống hàng ngày thôi. Ai lười thì mua trà gừng ở hiệu thuốc chắc cũng tốt ! Mì...nh thì thay đường bằng mật ong ! Đây là nội dung bài viết: “Virus Covid-19 nhân bản rất chậm so với virus flu - chậm hơn rất nhiều vì Error CorrEction ở Rna-seq data. Điều này giống như một đứa bé sinh ra đã bị ""tàn tật"" - Thùy Trang gọi con Covid-19 là virus tàn tật là vì nó bị ""error-correcting processes"" trong phần RNA - Hãy tưởng tượng như một người mẹ khó sinh con vì bệnh tật tử cung. Con Covid-19 có tật nguyền và tật nguyền này có phải do con người làm ra bị lỗi lập trình hay do tự nhiên vẫn chưa biết. Vì bị ""tàn tật"" error-correcting processes, do đó Covid-19 nhân bản rất chậm - nếu so với flu virus thì nó nhân bản chỉ có 1/1,000 so với Type B Influenza. Vì đặc tính nhân bản chậm chạp này nên con Covid-19 khó có thể mutation - Và với đặc tính chậm chạp này nên Covid-19 ủ trứng chậm chạp, vì vậy người bị lây nhiễm sẽ không bị nóng sốt cho tới khi phát bệnh từ 15-24 ngày. Nếu đặt giả dụ con người chế ra con này và cố tình làm sai chuỗi gene RNA của con Virus để nó KHÔNG thể sinh sản nhanh nhằm lây lan rộng hơn trước khi người bị nhiễm phát bệnh thì là suy nghĩ khá thông minh không phải vừa. Vì đặc tính hay lập trình bị lỗi nên Covid-19 sẽ lây rộng trong cộng đồng mà người bị nhiễm khó biết mình đang bị lây nhiễm. Như Thùy Trang đã nói trước đây là con Covid-19 giống hệt con corona OC43 được khám phá từ dơi vào năm 1960. Phiên bản con OC43 được lập trình lại thành con Covid-19 nhưng bị lỗi phần RNA nên nó nhân bản rất chậm chạp. Nếu một người khỏe mạnh có kháng thể tốt thì kháng thể T-Cell của mình dễ dàng làm thịt con Covid-19 trước khi nó đủ thì giờ nhân bản. Vấn đề khó ở chỗ là kháng thể con người chúng ta chưa đủ nhạy bén để biết con Covid-19 đã xâm nhập vào cơ thể mình vì kháng thể con người chưa quen nhận dạng con virus này. Thùy Trang tìm ra đúng cách giúp kháng thể mình sớm nhận mặt con Covid-19 là chúng ta nên uống trà gừng pha đường mỗi ngày trong lúc này - vì gừng kích thích hệ hô hấp tiết ra protein interferon-beta. Và vì interferon-beta xuất hiện làm cho con Covid-19 bực bội gây phản ứng - khi Covid-19 phản ứng interferon-beta thì lúc đó Kháng Thể T-Cell biết rõ địch đang nằm ở đâu để tìm giết ngay nó. Doses of 300 micrograms per mililiter of fresh ginger stimulated the respiratory cells to secrete an anti-viral protein called interferon-beta. Mình đã thử nghiệm rồi và mong mọi người hãy nghe theo là trong thời kỳ phức tạp lây nhiễm hãy uống nước gừng mỗi ngày 1 ly (không gây hại mà còn tốt cho hệ hô hấp). Như Thùy Trang nói rõ là con Covid-19 bị ""tàn tật"" error-correcting processes"", do đó Covid-19 nhân bản rất chậm và khi nó vào người mình thì Kháng Thể vẫn chưa nhận ra nó nên cơ thể chúng ta rất cần interferon-beta để chọc giận cho nó lộ mặt giúp kháng thể T-cell biết mà giết nó sớm trước khi nó nhân bản lên quá nhiều và quá mạnh.” Xem thêm",1582467543.0,49,6,33,1
56,-1685015292694887936,"Sơn Tùng MTP đã qua đời vào 13h ngày 13/3/2015
Trước thông tin Sơn Tùng M-TP qua đời, hàng vạn tiếng khóc thảm thiết từ khắp nơi đổ về.",1426215900.0,unknown,unknown,unknown,1
57,5062574337311406080,"Chị gái Nhung là Nguyễn Hồng Nga dương tính với Covid 19 và đã bay về nước! Cả nước ""đón chào"" chị!",1583561580.0,92,12,1,1
58,9031530768869581824,"Người đàn ông Hồi giáo tươi cười khi nhà thờ Đức Bà cháy…
9h29, sơ tán khỏi nhà thờ Đức Bà Paris.",1586963340.0,82,13,1 share,1
59,9195699593600523264,Uống cồn (công nghiệp) có thể giết chết Covid-19. Người dân Iran và Anh đã thực hiện thành công!,1584016920.0,96,10,2,1
60,5116365474020468736,"VÔ CÙNG QUAN TRỌNG: Cẩm nang chữa Virus Corona và chủng mới nếu bạn lỡ bị nhiễm.
1. Uống nước ấm, luôn luôn ấm
2. Uống thuốc sốt rét
3. Súc miệng nước muối 30 phút một lần
4. Đóng kín cửa tránh gió, xức dầu lên tạm huyệt vị quan trọng
Dần dần sau 2 ngày sẽ đỡ, nhưng đăck biệt kiêng gió.",1583565120.0,4,5,0,1
61,8459913682249162752,"Chính phủ Anh quốc ngừng tài trợ cho WHO.

Sau khi Tổng thống Mỹ quyết định đóng băng đóng góp cho Tổ chức Y tế Thế giới (WHO), nhiều người dùng mạng xã hội đăng tải thông tin cho rằng Chính phủ Anh quốc cũng đã quyết định ngưng tài trợ cho tổ chức này. Vui quá thêm một quốc gia đồng hành để cùng dạy cho WHO một bài học. Mong có nhiều nước đồng hành để đánh tan khối u nhọt cs đang thao túng WHO .",1587052380.0,908,101,364,1
62,-1946354998760473088,Ngay cả khi vi-rút xâm nhập vào miệng bạn ... nước uống hoặc các chất lỏng khác sẽ quét chúng xuống qua thực quản và vào dạ dày. Khi đã ở trong bụng ... ACID dạ dày của bạn sẽ tiêu diệt tất cả virus,1582995240.0,17,2,1 share,1
63,-9001688494350240768,"Ở Ý, khoa chăm sóc đặc biệt đầy các bệnh nhân trẻ tuổi. Thật buồn vì Ý đã là một quốc gia già nhưng người trẻ do tiệc tùng quá trớn nên bị nhiễm corona rất nhiều. Không biết hết dịch rồi thì dân số Ý còn lệch thế nào nữa?",1588731240.0,128,9,2,1
64,-2445875668956964864,"GS Luc Montagnier, nhà khoa học đoạt giải Nobel Y học 2008, vừa công bố kết quả nghiên cứu của về virus Vũ Hán và khẳng định chắc chắn là nhân tạo.
Điều này báo chí đã dẫn tin, search google ra hàng đống. Thôi bây giờ sự thật đã rõ rồi nhé !",1588080660.0,366,34,32,1
65,2177848468466853120,Chợ Rẫy (TP. HCM) vừa xác nhận tin có 33 người chết do dịch bệnh Covid-19.,1582033260.0,23,6,0,1
66,1376559916407119104,"Toàn bộ Công an phường Phạm Ngũ Lão, quận 1 bị cách ly; Chuyến này ""cô Vy"" viếng cán bộ công an hơi bị nhiều...",1584850140.0,828,79,34,1
67,-831730631711926144,"THÔNG BÁO
Nhà máy Samsung Thái Nguyên đang che giấu việc nhân viên Phạm Văn Hưng có biểu hiện nhiễm nCoV, khi họ không thông báo sự việc với chính quyền địa phương, chỉ âm thầm ép anh Hưng về nhà để theo dõi. việc này đang đe dọa tính mạng hàng trăm nghìn công nhân và gia đình.",1584705600.0,309,58,51,1
68,4269663014078944256,"Bác ở Canada vừa mới báo 1 tin vui từ Canada trong cuộc chiến chống corona, con gái bác cũng làm trong ngành y ở Canada nên các bạn có thể tin tưởng và áp dụng theo Hôm nay, 1 nhà khoa học Canada vừa tìm ra được là nếu khẩu trang có tẩm muối, Corona dính vào sẽ bị giết trong vòng 5 phút. Trong lúc chờ đợi khẩu trang tẩm muối được bán trên thị trường, các bạn có thể làm theo cách sau đây : 1. Hai chén muối khuấy đều với nửa chén nước lọc cho muối tan.... 2. Dùng cọ bôi lên nhiều lần dung dịch muối ở phía ngoài khẩu trang. Chờ khô, làm lại 2 lần nữa và sau đó có thể dùng khẩu trang đi ra ngoài. 3. Nếu không có N95, có thể áp dụng tạm thời trên khẩu trang giấy chống bụi, hoặc khẩu trang bằng vải thường dùng. Nếu dùng khẩu trang vải, cứ 2 ngày giặt nó 1 lần và tẩm muối như vừa chỉ dẫn trên. Nhớ là phải phơi khẩu trang cho thật khô trước khi dùng. 4. Không chỉ giết corona, mà muối còn giết được tất cả những virus khác trong không khí ! Các bạn đọc thêm ở đây, và thấy có thể làm theo thì nên share post này đến nhiều người để cộng đồng có thêm cạch phòng chống. Cộng đống an toàn hơn thì mỗi chúng ta cũng an toàn hơn Thông tin này cũng đã được đăng trên tạp chí Business Insider. Các bạn đọc thêm ở đây, và thấy có thể làm theo thì nên share post này đến nhiều người để cộng đồng có thêm cách phòng chống. Cộng đồng an toàn hơn thì mỗi chúng ta cũng an toàn hơn https://www.businessinsider.com/mask-coated-in-salt-neutral… Sử dụng nước muối phủ lên lớp khẩu trang rồi để khô có thể diệt được virus trong môi trường không khí. Bởi vì cấu trúc phân tử của muối là tinh thể, các góc cứng, sắc nét của nó có thể xuyên qua virus, làm cho họ không thể tin được, Choi nói. Đội của ông đã thử nghiệm mặt nạ muối trong phòng thí nghiệm trong vài năm qua, và thấy rằng họ có thể xung động ba chủng của virut cúm. Nhóm nghiên cứu đã công bố những phát hiện ban đầu trong tạp chí Scientific Arescopment vào năm 2017. Xem thêm",1581254253.0,22,2,20,1
69,-4591304100612362240,Corona làm chết 3 người ở miền Tây thuộc 2 tỉnh LA vs TG trong thời gian Tết Nguyên đán nhưng bưng bít ko cho báo đăng. Tin hay ko thì tùy!,1584415500.0,unknown,unknown,unknown,1
70,6255934934483117056,"Theo 1 thống kê ko chính thức, 95% hộ cận nghèo là vì ở gần hộ nghèo chứ bản thân họ ko có nghèo!",1589987722.0,44,3,0,1
71,3405551195265860096,"33 người chết ở bệnh viện Chợ Rẫy vì virus corona.

Thông tin từ anh bạn làm bác sĩ và khuyên người nghe không nên ra đường, trữ thực phẩm vì khoảng 1 tuần, 10 ngày nữa sẽ phát dịch..",1580740740.0,58,0,11,1
72,86077094993619664,"Kết quả thăm dò cho thấy 96% cho rằng trên 100.000 người ở VN đã nhiễm bệnh.
Vậy theo các bạn có trên 300 ngàn người không? Bấm số 1 là có số 2 là không",1582698240.0,75,27,3,1
73,6424327975075352576,"PHÓ THỦ TƯỚNG VŨ ĐỨC ĐAM NÓI :

NẾU AI CÓ Ý ĐỊNH ĐI DU LỊCH KHI VÉ ĐANG RẺ THÌ HÃY SUY NGHĨ LẠI BẰNG SỰ THẤU ĐÁO CỦA MÌNH. Tinh hình đang rất căng thẳng, lúc này nếu rảnh làm ơn hãy ngồi yên một chỗ. Y tế của mình giỏi nhưng điều kiện mình yếu lắm . Bây h mà bùng dịch mình ko chống đỡ được đâu.

TUẦN SAU LÀ MỐC QUAN TRỌNG!!

“Chúng ta có tầm 4-6 ngày để nó chuyển giai đoạn từ 75 ca lên mức 100-500 ca ! Và có
khoảng 8-12 ngày (sau khi thiết lập mốc 500) để lên mức 1000-5000 ca ! Rất cần truyền
thông để bà con ở nhà ! Hạn chế đi lại 1 tuần để đợt sóng này biểu hiện lâm sàng hết và khoanh lại !!! Rất ngắn ở mức này !

Việc hạn chế ra ngoài lúc này là cực kỳ cần thiết.

CHÚNG TA SẼ LÀM LẠI TỪ ĐẦU

TOÀN ĐẢNG , TOÀN DÂN , TOÀN QUÂN MỘT Ý CHÍ ! > CHÚNG TA SẼ LÀM LẠI TỪ ĐẦU """,1593067260.0,unknown,unknown,unknown,1
74,-6589529592250979328,"Theo MetroCo, Mèo đen được chế thành cao và bán làm thuốc chữa virus corona ở Việt Nam.",1587759900.0,12,2,0,1
75,1294158591295336960,Tin nhé cả nhà 👏 Niệm thần chú cho mau hết bệnh Hay là kêu gọi con virut ùa về cho nhanh 🤭 Bệnh dịch corona đã có cách chữa trị của bọn nó 🤭 Chỉ cần làm theo cách hướng dẫn là dc 🙏 corona goooo là goooo luôn xuống lỗ thấn 😓😓😓😓,,53,46,117,1
76,-5745397381341928448,"Đây chính là cô ""bồ nhí"" và con riêng của ông Nguyễn Quang Thuấn, Phó CT Hội đồng Lý luận Trung ương, bệnh nhân virus Vũ Hán #21.",1583994420.0,377,43,44,1
77,-1431008182069437952,COVID-19 về đến Lộc Hà rồi tài ơi,1583597520.0,291,22,19,1
78,2357009834522262016,2 nữ sinh trường Nguyễn Văn Trỗi hiếp dâm tử vong thanh niên SN 1992,1562559600.0,unknown,unknown,unknown,1
79,8795616271909779456,"Do thực trạng thiếu máy thở trầm trọng ở Italia, các bác sĩ ở đây phải lựa chọn không đặt ống thở cho bệnh nhân cao tuổi... Mong Việt Nam tình hình sớm khả quan hơn, đừng để nghiêm trọng như Italia.",1585745640.0,17,12,0,1
80,-2026324822510256896,"VTV 1 lúc 17 h00 ngày 30/7 vừa đưa tin, Kon Tum đã có 39 ca dương tính với Covid-19. ",1596103800.0,unknown,unknown,unknown,1
81,-1517125250035213056,"Tình hình Đà Nẵng qua thông tấn xã messendger trong 60 phút vừa qua:

- 2 ông UK dương covid-19 có đưa 2 em hookers về khách sạn Vanda
- 2 ông này ko khai bân chuyện đưa gái về mà lễ tân tự chủ động khai báo với công an, (nãy mình đi qua Nguyễn Văn Linh khoảng 10 anh công an đeo khẩu trang găng tay đứng trước cửa khách sạn, nghi có biến mà ko nghĩ chuyện gái gú này)
- sau 1 tối vất và công an đã tìm được 2 em
- 2 em cùng trú tại khu trọ ở Tiến La (giờ khu này đã bị phong tỏa), làm việc quần quật quất thêm mười mấy khách nữa trong 2 ngày, mười mấy khách này lại về nhà và lây lan tiếp...

Đà Nẵng ơi, sống sao đây, đây mới là siêu lây nhiễm huhuhu",1594436040.0,unknown,unknown,unknown,1
82,-1532284722202883072,"Chú Bằng vừa báo, bên chú Trường - Chánh VP BYT nhắc khéo, cẩn thận tuần này, tuần sau ko ra các quán xá, chỗ đông người, TTTM vì HN có nguy cơ rất rất cao bùng lây lan vào tuần sau, sau khi đánh giá các nguy cơ tiềm ẩn. Mong mọi người hạn chế ra đường, đeo khẩu trang trong VP,ko ăn uống ngoài đường, mang cốc riêng mà uống nước trong văn phòng.",1582904520.0,43,11,4,1
83,-831730631711926144,Tầng 38 tòa nhà HH1A khu siêu chung cư của anh Thản đang được cách ly rồi mọi người ơi... AI ở khu lân cận cũng cẩn thận đấy!,1583722920.0,402,92,68,1
84,5402625266633947136,"THẦN CHẾT COVID CŨNG BÓ TAY....😅 3 anh Mỹ - Trung Quốc - Việt Nam đang đi trên biển thì Thần chết Corona hiện lên lạnh lùng bảo: - Nếu các ngươi muốn sống, hãy vứt một thứ xuống biển. Ta mà không tìm thấy thì các ngươi được sống. Còn ta tìm thấy của ai thì người đó phải chết... - Gã người Mỹ tinh khôn vứt 1 cây kim xuống biển.... Thần chết lặn xuống 15 giây sau thì vớt lên cây kim và gã người Mỹ qua đời - Gã người Trung Quốc sợ quá, bứt 1 sợi tóc ném xuống biển. Thần chết lặn xuống và 20 giây sau thì cầm sợi tóc lên và gã Trung quốc ""ra đi"" - Còn lại anh Việt Nam, nhếch mép cười, móc túi lấy ra một vật ném xuống biển. Thần chết lặn xuống một lúc lâu mới ngoi lên và thở hổn hển hỏi: - Này cái thằng ôn dịch kia! Mày vứt cái méo gì xuống biển thế hả? Anh Việt Nam cười tinh quái: - Tao vứt viên C sủi Thần chết : ""Tao lậy mày....!” THÔNG ĐIỆP : Hãy uống thêm C sủi để tăng cường sức đề kháng, ngăn ngừa thần chết covi Nguôn sưu tầm #CoronaCovid19 Xem thêm",1584331928.0,54,12,133,1
85,-7583547705961430016,"Chợ đóng hết rồi. Do nhu cầu bạn bè, anh em chiều nay em quét cá bữa cuối để nghỉ dịch. Còn mấy con cá tràu và một con cá trắm hơi to, mai ai ăn mình ship tại nhà luôn nhé.",1585396200.0,24,9,8,1
86,6133357181796510720,Vừa trốn từ vũ hán về may quá ko bị đưa đi cách ly. Sức khỏe vẫn bình thường vẫn xinh đẹp  chỉ hơi ho với ốt một chút thôi.,1578216300.0,unknown,unknown,unknown,1
87,-3624519844101707776,Chính thức lây lan qua bụi khí ui !!....Giờ hết lây từ người sang người !!! P/S : Cảm giác y chang ngày tận thế vậy !!!,1581212716.0,608,81,261,1
88,-3380557954447653888,Bị nhiễm virus corona rồi kiểu nầy chắc sớm gập ông bà quá,1582027200.0,unknown,unknown,unknown,1
89,-8355754228286393344,"Tất cả người dân trên toàn eakar, khi ra đường nhớ đeo khẩu trang. Và nếu ko có công việc gì thì ko nên ra đường nhé . Vì trên địa bàn đã xuất hiện 1 ca dương tính với covid19. Và có nhiều người khác tiếp xúc với người bệnh khác. ",1596011640.0,unknown,unknown,unknown,1
90,7109528997476238336,"Dựa theo khuyến cáo về việc rửa tay bằng nước sát khuẩn có cồn, như vậy thì uống cồn có thể diệt được virus trong cơ thể.",1585285500.0,532,52,25,1
91,-3674649102707679232,"Như thế này mới gọi là đã khống chế được , đã tìm ra phương cách chữa trị con corona .",1580873472.0,8,2,33,1
92,7848744172232907776,"Đảo Phú Quốc trở thành đô thị loại một, trực thuộc Trung Ương

(TTXVN) Từ một huyện đảo trực thuộc tỉnh Kiên Giang, ""đảo Ngọc"" nay đã có bước chuyển mình trở thành thành phố đô thị loại I trực thuộc Trung Ương.

Tối 31/03, Thủ tướng Nguyễn Xuân Phúc đã trao quyết định của Thủ Tướng cho lãnh đạo huyện đảo Phúc Quốc, tỉnh Kiên Giang, công nhận hòn đảo này trở thành đô thị loại một, thành phố trực thuộc Trung Ương.

""Đây là điều kiện thuận lợi để Phú Quốc phát triển toàn diện những mục tiêu đề ra, đồng thời là điều kiện để Phú Quốc tập trung phát triển nguồn lực xây dựng phát triển cơ sở hạ tầng đạt tiêu chuẩn, phát triển kinh thế biển gắn với nhiệm vụ bảo vệ quốc phòng - an ninh biển, từng bước xây dựng thành phố Phú Quốc trở thành trung tâm du lịch xanh, sạch, đẹp mang tầm cỡ khu vực và quốc tế"", ông Phúc nói.",1554367920.0,unknown,unknown,unknown,1
